,artist_id,name,genre
5113,2119,Wolfmother, modern blues rock
5114,2119,Wolfmother, modern rock
5115,2119,Wolfmother, rock
5116,92,Cautious Clay,alternative r&b
5118,92,Cautious Clay, indie r&b
5121,2675,Sarah McLachlan,canadian pop
5124,2675,Sarah McLachlan, lilith
5125,2675,Sarah McLachlan, neo mellow
5126,2675,Sarah McLachlan, permanent wave
5127,2675,Sarah McLachlan, pop rock
5128,904,Sharon Van Etten,art pop
5129,904,Sharon Van Etten, chamber pop
5130,904,Sharon Van Etten, dream pop
5131,904,Sharon Van Etten, indie folk
5132,904,Sharon Van Etten, indie pop
5133,904,Sharon Van Etten, indie rock
5134,904,Sharon Van Etten, melancholia
5136,904,Sharon Van Etten, stomp and holler
5140,2973,Phillip Phillips, modern rock
5141,2973,Phillip Phillips, neo mellow
5142,2973,Phillip Phillips, pop rock
5143,3317,Three Dog Night,album rock
5144,3317,Three Dog Night, art rock
5145,3317,Three Dog Night, blues rock
5146,3317,Three Dog Night, brill building pop
5148,3317,Three Dog Night, classic rock
5149,3317,Three Dog Night, country rock
5150,3317,Three Dog Night, folk rock
5151,3317,Three Dog Night, hard rock
5152,3317,Three Dog Night, heartland rock
5153,3317,Three Dog Night, mellow gold
5154,3317,Three Dog Night, rock
5155,3317,Three Dog Night, roots rock
5156,3317,Three Dog Night, soft rock
5157,141,LCD Soundsystem,alternative dance
5158,141,LCD Soundsystem, alternative rock
5159,141,LCD Soundsystem, dance rock
5162,141,LCD Soundsystem, electronica
5163,141,LCD Soundsystem, indie rock
5164,141,LCD Soundsystem, indietronica
5165,141,LCD Soundsystem, modern rock
5166,141,LCD Soundsystem, new rave
5167,141,LCD Soundsystem, rock
5169,1456,Anthony Hamilton, gangster rap
5170,1456,Anthony Hamilton, hip hop
5171,1456,Anthony Hamilton, rap
5172,1456,Anthony Hamilton, west coast rap
5175,1477,Gang Starr,alternative hip hop
5176,1477,Gang Starr, conscious hip hop
5177,1477,Gang Starr, east coast hip hop
5178,1477,Gang Starr, gangster rap
5179,1477,Gang Starr, hardcore hip hop
5180,1477,Gang Starr, hip hop
5181,1477,Gang Starr, rap
5182,102,NSG,alternative r&b
5183,102,NSG, hip hop
5184,102,NSG, lgbtq+ hip hop
5185,102,NSG, neo soul
5186,102,NSG, pop
5187,2272,"Crosby, Stills, Nash & Young",canadian pop
5190,2272,"Crosby, Stills, Nash & Young", pop rock
5191,2494,Misterwives,electropop
5192,2494,Misterwives, indie poptimism
5193,2494,Misterwives, modern rock
5195,2494,Misterwives, pop rock
5197,2189,NOFX, skate punk
5200,1218,Young Buck, dirty south rap
5201,1218,Young Buck, gangster rap
5202,1218,Young Buck, hardcore hip hop
5203,1218,Young Buck, hip hop
5205,1218,Young Buck, pop rap
5206,1218,Young Buck, rap
5207,1218,Young Buck, southern hip hop
5208,1218,Young Buck, trap
5209,2497,Hot Chelle Rae,dance pop
5210,2497,Hot Chelle Rae, dance rock
5212,2497,Hot Chelle Rae, pop
5213,2497,Hot Chelle Rae, pop punk
5214,2497,Hot Chelle Rae, pop rap
5215,2497,Hot Chelle Rae, pop rock
5216,2497,Hot Chelle Rae, post-teen pop
5217,2497,Hot Chelle Rae, viral pop
5219,1020,Tom Waits, folk rock
5220,1020,Tom Waits, singer-songwriter
5221,3168,Hunter Hayes,contemporary country
5222,3168,Hunter Hayes, country
5223,3168,Hunter Hayes, country road
5224,3168,Hunter Hayes, modern country rock
5225,3168,Hunter Hayes, pop
5226,3168,Hunter Hayes, post-teen pop
5227,1047,Wilco,alternative country
5228,1047,Wilco, alternative rock
5230,1047,Wilco, folk
5231,1047,Wilco, indie pop
5232,1047,Wilco, indie rock
5233,1047,Wilco, pop rock
5234,1047,Wilco, rock
5235,1047,Wilco, roots rock
5236,1047,Wilco, stomp and holler
5238,3170,Bad Religion,alternative r&b
5239,3170,Bad Religion, hip hop
5240,3170,Bad Religion, lgbtq+ hip hop
5241,3170,Bad Religion, neo soul
5242,3170,Bad Religion, pop
5243,1056,Ingrid Michaelson,acoustic pop
5245,1056,Ingrid Michaelson, lilith
5246,1056,Ingrid Michaelson, neo mellow
5247,1056,Ingrid Michaelson, pop rock
5248,1079,Bad Company,alternative metal
5250,1079,Bad Company, nu metal
5254,1326,The B-52's, dance rock
5256,1326,The B-52's, new wave
5257,1326,The B-52's, new wave pop
5258,1326,The B-52's, permanent wave
5260,1326,The B-52's, rock
5263,348,Portishead, electronica
5265,348,Portishead, trip hop
5266,333,David Gray,neo mellow
5267,333,David Gray, permanent wave
5268,333,David Gray, pop rock
5269,2177,Drowning Pool,alternative metal
5270,2177,Drowning Pool, industrial metal
5271,2177,Drowning Pool, nu metal
5272,2177,Drowning Pool, post-grunge
5273,2177,Drowning Pool, rap metal
5274,2177,Drowning Pool, rap rock
5275,3124,Melody Gardot,adult standards
5277,3124,Melody Gardot, lounge
5278,3124,Melody Gardot, soul
5279,3124,Melody Gardot, vocal jazz
5280,1243,Passion Pit,alternative dance
5281,1243,Passion Pit, indie pop
5282,1243,Passion Pit, indie rock
5283,1243,Passion Pit, indietronica
5284,1243,Passion Pit, modern rock
5285,1243,Passion Pit, pop rock
5286,1243,Passion Pit, shimmer pop
5287,2180,Damien Rice,acoustic pop
5290,2180,Damien Rice, neo mellow
5291,2180,Damien Rice, singer-songwriter
5292,3129,Cold War Kids,alternative rock
5293,3129,Cold War Kids, indie pop
5294,3129,Cold War Kids, indie rock
5295,3129,Cold War Kids, modern alternative rock
5296,3129,Cold War Kids, modern blues rock
5297,3129,Cold War Kids, modern rock
5298,3129,Cold War Kids, piano rock
5299,3129,Cold War Kids, pop rock
5300,3129,Cold War Kids, rock
5301,3129,Cold War Kids, stomp and holler
5302,398,Bjork,art pop
5303,398,Bjork, electronica
5309,398,Bjork, metropopolis
5310,398,Bjork, permanent wave
5311,398,Bjork, pop rock
5312,398,Bjork, trip hop
5313,1258,Charlie Wilson,hip hop
5314,1258,Charlie Wilson, rap
5315,3455,Mick Jenkins,chicago rap
5316,3455,Mick Jenkins, conscious hip hop
5318,3455,Mick Jenkins, hip hop
5319,3455,Mick Jenkins, rap
5320,3455,Mick Jenkins, underground hip hop
5324,2084,Bonnie Raitt,classic rock
5325,2084,Bonnie Raitt, country rock
5327,2084,Bonnie Raitt, folk
5328,2084,Bonnie Raitt, folk rock
5329,2084,Bonnie Raitt, lilith
5330,2084,Bonnie Raitt, mellow gold
5331,2084,Bonnie Raitt, rock
5332,2084,Bonnie Raitt, roots rock
5333,2084,Bonnie Raitt, singer-songwriter
5334,2084,Bonnie Raitt, soft rock
5336,3444,Regina Spektor, lilith
5337,3444,Regina Spektor, piano rock
5338,2038,Amos Lee,acoustic pop
5339,2038,Amos Lee, indie folk
5340,2038,Amos Lee, neo mellow
5341,2038,Amos Lee, new americana
5342,2038,Amos Lee, pop rock
5343,2038,Amos Lee, stomp and holler
5347,3544,Alabama Shakes, modern blues rock
5348,3544,Alabama Shakes, rock
5349,3272,Brian McKnight,contemporary r&b
5350,3272,Brian McKnight, dance pop
5351,3272,Brian McKnight, quiet storm
5352,3272,Brian McKnight, r&b
5353,3272,Brian McKnight, urban contemporary
5356,2313,Spinners, disco
5357,2313,Spinners, funk
5358,2313,Spinners, motown
5360,2313,Spinners, quiet storm
5361,2313,Spinners, soul
5363,1895,Flight Facilities,alternative dance
5367,1895,Flight Facilities, indie soul
5369,3029,Elliott Smith,alternative rock
5370,3029,Elliott Smith, anti-folk
5371,3029,Elliott Smith, indie pop
5372,3029,Elliott Smith, indie rock
5373,3029,Elliott Smith, melancholia
5374,3029,Elliott Smith, rock
5375,3029,Elliott Smith, singer-songwriter
5376,1629,Mazzy Star,alternative rock
5377,1629,Mazzy Star, art pop
5378,1629,Mazzy Star, dream pop
5379,1629,Mazzy Star, melancholia
5382,1651,Krewella,dance pop
5383,1651,Krewella, edm
5385,1651,Krewella, electro house
5386,1651,Krewella, electropop
5387,1651,Krewella, pop dance
5390,1707,Alison Krauss,contemporary country
5391,1707,Alison Krauss, country
5392,1707,Alison Krauss, country road
5397,746,Thievery Corporation, electronica
5400,746,Thievery Corporation, trip hop
5402,972,The Shins, alternative rock
5403,972,The Shins, indie folk
5404,972,The Shins, indie pop
5405,972,The Shins, indie rock
5406,972,The Shins, modern rock
5407,972,The Shins, pop rock
5409,972,The Shins, stomp and holler
5411,2731,Lianne La Havas, indie soul
5412,2731,Lianne La Havas, neo soul
5414,2731,Lianne La Havas, soul
5417,186,Action Bronson,alternative hip hop
5418,186,Action Bronson, east coast hip hop
5419,186,Action Bronson, escape room
5420,186,Action Bronson, hip hop
5423,186,Action Bronson, rap
5424,186,Action Bronson, underground hip hop
5425,2194,Omarion,dance pop
5426,2194,Omarion, hip pop
5427,2194,Omarion, pop r&b
5428,2194,Omarion, r&b
5429,2194,Omarion, rap
5430,2194,Omarion, southern hip hop
5431,2194,Omarion, urban contemporary
5432,682,Jacob Banks,pop
5434,682,Jacob Banks, uk pop
5436,2803,Rocket, mellow gold
5437,2803,Rocket, piano rock
5438,1530,Jake Bugg,modern rock
5440,1530,Jake Bugg, rock
5442,971,Matthew West,ccm
5443,971,Matthew West, christian alternative rock
5444,971,Matthew West, christian music
5445,971,Matthew West, world worship
5446,971,Matthew West, worship
5447,57,Reba McEntire,contemporary country
5448,57,Reba McEntire, country
5449,57,Reba McEntire, country dawn
5451,43,Alan Parsons Project,album rock
5452,43,Alan Parsons Project, art rock
5453,43,Alan Parsons Project, classic rock
5454,43,Alan Parsons Project, mellow gold
5455,43,Alan Parsons Project, progressive rock
5456,43,Alan Parsons Project, soft rock
5457,43,Alan Parsons Project, symphonic rock
5458,579,Switchfoot,ccm
5459,579,Switchfoot, christian alternative rock
5460,579,Switchfoot, christian music
5462,579,Switchfoot, neo mellow
5463,579,Switchfoot, pop rock
5464,579,Switchfoot, worship
5465,1834,Scotty McCreery,contemporary country
5466,1834,Scotty McCreery, country
5467,1834,Scotty McCreery, country road
5468,1834,Scotty McCreery, modern country rock
5469,421,Adam Lambert,dance pop
5471,421,Adam Lambert, post-teen pop
5477,3180,Drama, pop rap
5478,3180,Drama, r&b
5479,3180,Drama, trap
5482,644,The Avett Brothers, new americana
5485,644,The Avett Brothers, pop rock
5486,644,The Avett Brothers, progressive bluegrass
5487,644,The Avett Brothers, roots rock
5488,644,The Avett Brothers, stomp and holler
5492,797,Seafret, modern rock
5493,797,Seafret, pop rock
5495,3311,The Cinematic Orchestra, electronica
5498,2020,La Roux,alternative dance
5499,2020,La Roux, dance pop
5500,2020,La Roux, electronica
5501,2020,La Roux, electropop
5503,2020,La Roux, new rave
5504,732,The Pretty Reckless,alternative metal
5506,3210,Tink,chicago rap
5508,3210,Tink, pop
5509,3210,Tink, pop r&b
5510,3210,Tink, pop rap
5511,3210,Tink, r&b
5512,3210,Tink, trap queen
5513,2589,D'Angelo,alternative r&b
5514,2589,D'Angelo, funk
5515,2589,D'Angelo, hip hop
5516,2589,D'Angelo, indie soul
5517,2589,D'Angelo, neo soul
5518,2589,D'Angelo, soul
5519,1965,A-Trak,alternative dance
5520,1965,A-Trak, alternative rock
5523,1965,A-Trak, indie pop
5524,1965,A-Trak, indie rock
5525,1965,A-Trak, modern rock
5526,1965,A-Trak, new rave
5527,1965,A-Trak, rock
5530,2702,Jack U,edm
5531,2702,Jack U, electro house
5532,2702,Jack U, pop dance
5533,2276,Barenaked ladies,canadian pop
5536,2276,Barenaked ladies, pop rock
5537,1966,Wrabel,alt z
5538,1966,Wrabel, electropop
5539,1966,Wrabel, indie poptimism
5541,1966,Wrabel, neo mellow
5542,1966,Wrabel, pop
5543,1966,Wrabel, pop rock
5544,1210,Avalanche,canadian pop
5546,1210,Avalanche, dance pop
5547,1210,Avalanche, pop
5548,1210,Avalanche, post-teen pop
5549,1434,Mark Knopfler,classic rock
5550,1434,Mark Knopfler, folk rock
5551,1434,Mark Knopfler, mellow gold
5553,3752,Mod Sun, pop punk
5554,3752,Mod Sun, pop rap
5555,1453,Teyana Taylor,alternative r&b
5556,1453,Teyana Taylor, dance pop
5557,1453,Teyana Taylor, hip pop
5558,1453,Teyana Taylor, neo soul
5559,1453,Teyana Taylor, pop
5560,1453,Teyana Taylor, pop r&b
5561,1453,Teyana Taylor, pop rap
5562,1453,Teyana Taylor, r&b
5563,1453,Teyana Taylor, urban contemporary
5564,1491,Ken-Y,conscious hip hop
5565,1491,Ken-Y, hip hop
5566,1491,Ken-Y, rap
5567,1491,Ken-Y, west coast rap
5568,1597,Carly Simon,adult standards
5569,1597,Carly Simon, classic rock
5571,1597,Carly Simon, country rock
5572,1597,Carly Simon, folk
5573,1597,Carly Simon, folk rock
5574,1597,Carly Simon, mellow gold
5575,1597,Carly Simon, soft rock
5576,1158,Brett Eldredge,adult standards
5578,1158,Brett Eldredge, country
5579,1158,Brett Eldredge, country road
5580,1158,Brett Eldredge, modern country rock
5581,1461,Kari Jobe,ccm
5582,1461,Kari Jobe, christian music
5583,1461,Kari Jobe, world worship
5584,1461,Kari Jobe, worship
5585,3004,Linda Ronstadt,adult standards
5586,3004,Linda Ronstadt, classic rock
5587,3004,Linda Ronstadt, country rock
5588,3004,Linda Ronstadt, folk
5589,3004,Linda Ronstadt, folk rock
5590,3004,Linda Ronstadt, heartland rock
5591,3004,Linda Ronstadt, mellow gold
5592,3004,Linda Ronstadt, singer-songwriter
5593,3004,Linda Ronstadt, soft rock
5594,1000,The Roots,alternative hip hop
5595,1000,The Roots, conscious hip hop
5596,1000,The Roots, east coast hip hop
5597,1000,The Roots, hardcore hip hop
5598,1000,The Roots, hip hop
5601,1000,The Roots, southern hip hop
5604,1733,Fuse ODG, dance pop
5606,946,Merle Haggard, country
5607,946,Merle Haggard, country rock
5609,946,Merle Haggard, outlaw country
5611,1724,PVRIS, pop rap
5612,3552,Jack & Jack,dance pop
5613,3552,Jack & Jack, pop
5614,3552,Jack & Jack, post-teen pop
5617,1850,Q-Tip,dance pop
5618,1850,Q-Tip, hip pop
5619,1850,Q-Tip, r&b
5620,1850,Q-Tip, urban contemporary
5621,1846,B.B. King,hip hop
5623,1846,B.B. King, pop rap
5624,1846,B.B. King, rap
5625,1846,B.B. King, trap
5631,2905,Seven Lions, edm
5632,2905,Seven Lions, electro house
5635,2905,Seven Lions, pop dance
5636,2905,Seven Lions, pop edm
5638,2958,Barry Manilow,adult standards
5640,2958,Barry Manilow, disco
5641,2958,Barry Manilow, mellow gold
5642,2958,Barry Manilow, quiet storm
5643,2958,Barry Manilow, soft rock
5645,2966,Konshens,dance pop
5646,2966,Konshens, pop
5648,468,Rob Thomas, classic rock
5650,2858,Guy Sebastian,chicago rap
5651,2858,Guy Sebastian, conscious hip hop
5652,2858,Guy Sebastian, gangster rap
5653,2858,Guy Sebastian, hip hop
5655,2858,Guy Sebastian, pop rap
5656,2858,Guy Sebastian, rap
5657,2858,Guy Sebastian, southern hip hop
5659,1069,Project Pat, canadian pop
5660,1069,Project Pat, hip hop
5661,1069,Project Pat, rap
5662,1069,Project Pat, toronto rap
5663,1031,Black Veil Brides,alternative metal
5664,1031,Black Veil Brides, modern rock
5665,1031,Black Veil Brides, rock
5666,1031,Black Veil Brides, screamo
5667,2459,Jagged Edge,atl hip hop
5668,2459,Jagged Edge, contemporary r&b
5669,2459,Jagged Edge, dance pop
5670,2459,Jagged Edge, hip hop
5671,2459,Jagged Edge, hip pop
5672,2459,Jagged Edge, neo soul
5673,2459,Jagged Edge, pop rap
5674,2459,Jagged Edge, quiet storm
5675,2459,Jagged Edge, r&b
5676,2459,Jagged Edge, southern hip hop
5677,2459,Jagged Edge, urban contemporary
5678,776,Carlos Baute,latin
5679,776,Carlos Baute, latin pop
5683,200,Ace Hood, gangster rap
5684,200,Ace Hood, hip hop
5685,200,Ace Hood, miami hip hop
5686,200,Ace Hood, pop rap
5687,200,Ace Hood, rap
5688,200,Ace Hood, southern hip hop
5689,200,Ace Hood, trap
5690,601,Chronixx,alternative r&b
5691,601,Chronixx, indie soul
5692,2983,Chevelle,alternative metal
5694,2983,Chevelle, nu metal
5695,2983,Chevelle, post-grunge
5696,2983,Chevelle, rap rock
5697,2983,Chevelle, rock
5699,1103,August Alsina, pop rap
5700,1103,August Alsina, rap
5701,1103,August Alsina, southern hip hop
5702,1103,August Alsina, trap
5708,85,Channel Tres,alternative r&b
5709,85,Channel Tres, dance pop
5710,85,Channel Tres, electropop
5711,85,Channel Tres, hip pop
5712,85,Channel Tres, metropopolis
5713,85,Channel Tres, pop
5714,85,Channel Tres, pop rap
5715,85,Channel Tres, post-teen pop
5716,85,Channel Tres, r&b
5717,85,Channel Tres, urban contemporary
5720,1253,Berner, gangster rap
5723,1253,Berner, rap
5724,1253,Berner, southern hip hop
5725,1253,Berner, trap
5726,1139,LL Cool J,east coast hip hop
5728,1139,LL Cool J, hardcore hip hop
5729,1139,LL Cool J, hip hop
5730,1139,LL Cool J, hip pop
5732,1139,LL Cool J, pop rap
5734,1139,LL Cool J, rap
5735,1139,LL Cool J, southern hip hop
5736,1139,LL Cool J, urban contemporary
5741,711,Dropkick Murphys, punk
5742,711,Dropkick Murphys, skate punk
5743,3059,Jordin Sparks,dance pop
5744,3059,Jordin Sparks, neo mellow
5745,3059,Jordin Sparks, pop
5746,3059,Jordin Sparks, pop rock
5747,3059,Jordin Sparks, post-teen pop
5748,3059,Jordin Sparks, r&b
5749,3059,Jordin Sparks, urban contemporary
5750,3068,Kirk Franklin,ccm
5751,3068,Kirk Franklin, christian alternative rock
5753,3068,Kirk Franklin, christian music
5754,3068,Kirk Franklin, world worship
5755,3068,Kirk Franklin, worship
5761,604,Toro Y Moi, edm
5762,2002,Little Dragon,alternative hip hop
5764,2426,Mayday Parade, pop punk
5765,2426,Mayday Parade, rock
5766,1319,Cheap Trick,album rock
5767,1319,Cheap Trick, art rock
5769,1319,Cheap Trick, blues rock
5770,1319,Cheap Trick, classic rock
5773,1319,Cheap Trick, hard rock
5774,1319,Cheap Trick, heartland rock
5775,1319,Cheap Trick, mellow gold
5776,1319,Cheap Trick, new wave pop
5778,1319,Cheap Trick, rock
5779,1319,Cheap Trick, soft rock
5781,843,Porter Robinson, edm
5782,843,Porter Robinson, progressive electro house
5783,3133,Trace Adkins,contemporary country
5784,3133,Trace Adkins, country
5785,3133,Trace Adkins, country road
5786,3133,Trace Adkins, country rock
5787,3133,Trace Adkins, modern country rock
5790,1211,Yellowcard, pop punk
5791,1211,Yellowcard, pop rock
5792,1211,Yellowcard, rock
5794,104,Rilès,dance pop
5795,104,Rilès, pop
5798,169,Sheppard, dance pop
5800,169,Sheppard, modern rock
5801,169,Sheppard, pop
5802,169,Sheppard, pop dance
5803,169,Sheppard, pop rock
5804,169,Sheppard, tropical house
5805,597,Ben Harper,neo mellow
5807,597,Ben Harper, pop rock
5808,485,FKA twigs,east coast hip hop
5809,485,FKA twigs, hip hop
5810,485,FKA twigs, rap
5811,485,FKA twigs, trap
5813,1524,4 Non Blondes, pop rock
5814,3624,Eli Young Band,contemporary country
5815,3624,Eli Young Band, country
5816,3624,Eli Young Band, country road
5817,3624,Eli Young Band, heartland rock
5818,3624,Eli Young Band, modern country rock
5820,1976,Moenia,latin
5823,1976,Moenia, latin pop
5827,1976,Moenia, pop
5829,3484,Tom Jones,adult standards
5831,3484,Tom Jones, mellow gold
5833,3338,The Magician, chamber pop
5834,3338,The Magician, indie folk
5835,3338,The Magician, indie pop
5836,3338,The Magician, indie rock
5838,3338,The Magician, stomp and holler
5840,3512,Bahamas, indie folk
5841,3512,Bahamas, new americana
5842,3512,Bahamas, stomp and holler
5845,1880,Dizzee Rascal, house
5847,1880,Dizzee Rascal, pop rap
5852,1792,Vic Mensa,chicago rap
5853,1792,Vic Mensa, conscious hip hop
5854,1792,Vic Mensa, hip hop
5855,1792,Vic Mensa, pop rap
5856,1792,Vic Mensa, rap
5857,40,Tony Bennett,adult standards
5859,40,Tony Bennett, lounge
5860,40,Tony Bennett, vocal jazz
5863,2226,Yung Joc,dance pop
5864,2226,Yung Joc, hip hop
5865,2226,Yung Joc, pop
5866,2226,Yung Joc, pop rap
5867,2226,Yung Joc, r&b
5868,2226,Yung Joc, rap
5869,2226,Yung Joc, southern hip hop
5870,2226,Yung Joc, urban contemporary
5872,274,Bobby Shmurda, pop rap
5873,274,Bobby Shmurda, rap
5874,274,Bobby Shmurda, southern hip hop
5875,274,Bobby Shmurda, trap
5877,3301,RL Grime, edm
5878,3301,RL Grime, electro house
5879,3301,RL Grime, electronic trap
5880,3301,RL Grime, electropop
5881,3301,RL Grime, pop dance
5882,3301,RL Grime, vapor twitch
5884,3361,Hayden James, edm
5886,3361,Hayden James, house
5887,3361,Hayden James, indie soul
5888,3361,Hayden James, pop dance
5889,3361,Hayden James, tropical house
5890,3204,George Jones,country
5891,3204,George Jones, country road
5892,3204,George Jones, country rock
5896,3445,KC & The Sunshine Band, funk
5897,3445,KC & The Sunshine Band, motown
5898,3445,KC & The Sunshine Band, quiet storm
5899,3445,KC & The Sunshine Band, soft rock
5900,3445,KC & The Sunshine Band, soul
5902,3459,DeJ Loaf, pop r&b
5903,3459,DeJ Loaf, pop rap
5904,3459,DeJ Loaf, r&b
5905,3459,DeJ Loaf, trap
5906,3459,DeJ Loaf, trap queen
5907,2855,Phil Wickham,ccm
5908,2855,Phil Wickham, christian alternative rock
5910,2855,Phil Wickham, christian music
5911,2855,Phil Wickham, world worship
5912,2855,Phil Wickham, worship
5914,2762,Paolo Nutini, modern rock
5915,2762,Paolo Nutini, neo mellow
5917,2710,Stevie Ray Vaughan,album rock
5919,2710,Stevie Ray Vaughan, blues rock
5920,2710,Stevie Ray Vaughan, classic rock
5924,2710,Stevie Ray Vaughan, rock
5927,2706,Edward Sharpe and the Magnetic Zeros, indie folk
5928,2706,Edward Sharpe and the Magnetic Zeros, la indie
5929,2706,Edward Sharpe and the Magnetic Zeros, modern rock
5930,2706,Edward Sharpe and the Magnetic Zeros, stomp and holler
5932,2699,Yung Lean, underground hip hop
5938,2559,Styles P,alternative hip hop
5940,2559,Styles P, east coast hip hop
5941,2559,Styles P, gangster rap
5942,2559,Styles P, hardcore hip hop
5943,2559,Styles P, hip hop
5944,2559,Styles P, pop rap
5945,2559,Styles P, rap
5946,2559,Styles P, southern hip hop
5947,2559,Styles P, trap
5949,2401,Baby Bash, dance pop
5950,2401,Baby Bash, dirty south rap
5951,2401,Baby Bash, gangster rap
5952,2401,Baby Bash, hip hop
5953,2401,Baby Bash, hip pop
5954,2401,Baby Bash, latin hip hop
5955,2401,Baby Bash, pop rap
5956,2401,Baby Bash, r&b
5957,2401,Baby Bash, rap
5958,2401,Baby Bash, southern hip hop
5960,2401,Baby Bash, urban contemporary
5961,671,Styx,album rock
5962,671,Styx, art rock
5963,671,Styx, classic rock
5964,671,Styx, hard rock
5965,671,Styx, mellow gold
5966,671,Styx, progressive rock
5967,671,Styx, rock
5968,671,Styx, soft rock
5969,671,Styx, symphonic rock
5973,2524,Iron & Wine, stomp and holler
5974,1993,Zak Abel,edm
5975,1993,Zak Abel, pop
5976,1993,Zak Abel, pop dance
5977,1993,Zak Abel, tropical house
5979,3370,Godzilla, hip hop
5980,3370,Godzilla, rap
5981,1313,Juelz Santana,dance pop
5982,1313,Juelz Santana, pop
5983,1313,Juelz Santana, pop rap
5984,1313,Juelz Santana, r&b
5985,1313,Juelz Santana, rap
5986,3044,Bipolar Sunshine,dance pop
5987,3044,Bipolar Sunshine, edm
5988,3044,Bipolar Sunshine, electronic trap
5989,3044,Bipolar Sunshine, pop
5990,3044,Bipolar Sunshine, pop dance
5991,3044,Bipolar Sunshine, pop rap
5993,3084,Slayer, trap
5994,3084,Slayer, underground hip hop
5997,29,Janis Joplin, classic rock
5998,29,Janis Joplin, psychedelic rock
5999,29,Janis Joplin, rock
6000,2924,Pia Mia,dance pop
6001,2924,Pia Mia, pop
6002,2924,Pia Mia, pop r&b
6003,2924,Pia Mia, post-teen pop
6004,2924,Pia Mia, r&b
6006,2924,Pia Mia, urban contemporary
6007,469,Common,alternative rock
6008,469,Common, art rock
6010,469,Common, modern rock
6011,469,Common, new wave
6012,469,Common, permanent wave
6013,469,Common, pop rock
6014,469,Common, rock
6016,2775,Halestorm,alternative metal
6017,2775,Halestorm, nu metal
6018,2775,Halestorm, post-grunge
6020,2951,The Used, rock
6021,2951,The Used, screamo
6022,2955,Killswitch Engage,alternative metal
6024,2955,Killswitch Engage, melodic metalcore
6025,2955,Killswitch Engage, metalcore
6026,2955,Killswitch Engage, nu metal
6028,1024,Run The Jewels, hip hop
6030,548,Rodney Atkins,contemporary country
6031,548,Rodney Atkins, country
6032,548,Rodney Atkins, country road
6033,548,Rodney Atkins, modern country rock
6034,1092,Faith Hill,contemporary country
6035,1092,Faith Hill, country
6036,1092,Faith Hill, country dawn
6037,1092,Faith Hill, country road
6038,1092,Faith Hill, dance pop
6039,1187,Gavin DeGraw,acoustic pop
6040,1187,Gavin DeGraw, dance pop
6041,1187,Gavin DeGraw, neo mellow
6042,1187,Gavin DeGraw, pop
6043,1187,Gavin DeGraw, pop rock
6045,2836,The Drums, indie rock
6047,2836,The Drums, modern rock
6048,1788,Azealia Banks,dance pop
6049,1788,Azealia Banks, escape room
6051,1788,Azealia Banks, lgbtq+ hip hop
6052,1788,Azealia Banks, pop
6053,1788,Azealia Banks, trap queen
6055,3642,The Isley Brothers, disco
6056,3642,The Isley Brothers, funk
6057,3642,The Isley Brothers, motown
6058,3642,The Isley Brothers, quiet storm
6059,3642,The Isley Brothers, soul
6061,2798,BJ The Chicago Kid, hip hop
6062,2798,BJ The Chicago Kid, pop rap
6063,2798,BJ The Chicago Kid, rap
6064,2798,BJ The Chicago Kid, southern hip hop
6065,2798,BJ The Chicago Kid, trap
6066,2798,BJ The Chicago Kid, underground hip hop
6068,2807,Mikky Ekko, dance pop
6069,2807,Mikky Ekko, pop
6070,2807,Mikky Ekko, pop rap
6071,2807,Mikky Ekko, urban contemporary
6074,941,Toni Braxton, rap
6075,941,Toni Braxton, underground hip hop
6077,581,Mindless Self Indulgence, industrial metal
6078,581,Mindless Self Indulgence, modern rock
6079,2553,George Benson,alternative hip hop
6080,570,Ray LaMontagne,acoustic pop
6081,570,Ray LaMontagne, indie folk
6082,570,Ray LaMontagne, neo mellow
6083,570,Ray LaMontagne, new americana
6084,570,Ray LaMontagne, pop rock
6085,570,Ray LaMontagne, stomp and holler
6086,3350,Benny Benassi,edm
6087,3350,Benny Benassi, electro house
6088,3350,Benny Benassi, pop dance
6091,3737,The Front Bottoms, modern rock
6093,3314,Yeah Yeah Yeahs,alternative dance
6094,3314,Yeah Yeah Yeahs, alternative rock
6097,3314,Yeah Yeah Yeahs, indie pop
6098,3314,Yeah Yeah Yeahs, indie rock
6099,3314,Yeah Yeah Yeahs, modern rock
6100,3314,Yeah Yeah Yeahs, new rave
6101,3314,Yeah Yeah Yeahs, rock
6102,1245,Diana Krall,adult standards
6105,1245,Diana Krall, lounge
6106,1245,Diana Krall, vocal jazz
6109,1640,Hilltop Hoods, pop rap
6110,2629,Maddie & Tae,contemporary country
6111,2629,Maddie & Tae, country
6112,2629,Maddie & Tae, country pop
6113,3294,Jackson Browne,album rock
6114,3294,Jackson Browne, classic rock
6115,3294,Jackson Browne, country rock
6116,3294,Jackson Browne, folk
6117,3294,Jackson Browne, folk rock
6118,3294,Jackson Browne, heartland rock
6119,3294,Jackson Browne, mellow gold
6120,3294,Jackson Browne, piano rock
6121,3294,Jackson Browne, rock
6122,3294,Jackson Browne, roots rock
6123,3294,Jackson Browne, singer-songwriter
6124,3294,Jackson Browne, soft rock
6126,1260,Eric Prydz, edm
6127,1260,Eric Prydz, electro house
6128,1260,Eric Prydz, house
6129,1260,Eric Prydz, pop dance
6130,1260,Eric Prydz, progressive house
